,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
2199,Tim Wallace,CAR,R,38,1984-08-06,Anchorage,AK,USA,USA,73,207,-,-,-,-,-
2200,Greg Rallo,FLA,C,41,1981-08-26,Gurnee,IL,USA,USA,72,195,-,-,-,-,-
2201,Matt Anderson,N.J,R,40,1982-10-31,West Islip,NY,USA,USA,71,195,-,-,-,-,-
2202,Nick Petrecki,S.J,D,33,1989-07-11,Schenectady,NY,USA,USA,75,230,2007,S.J,1,28,28
2203,Bill Sweatt,VAN,L,34,1988-09-21,Elburn,IL,USA,USA,72,190,2007,CHI,2,8,38
2204,Akim Aliu,CGY,R,33,1989-04-24,Okene,,NGA,NGA,76,225,2007,CHI,2,26,56
2205,Colton Gillies,CBJ,C,34,1989-02-12,White Rock,BC,CAN,CAN,76,208,2007,MIN,1,16,16
2206,Davis Drewiske,"L.A, MTL",D,38,1984-11-22,Hudson,WI,USA,USA,74,222,-,-,-,-,-
2207,Jared Staal,CAR,R,32,1990-08-21,Thunder Bay,ON,CAN,CAN,76,210,2008,PHX,2,19,49
2208,Shawn Lalonde,CHI,D,33,1990-03-10,Ottawa,ON,CAN,CAN,73,204,2008,CHI,3,7,68
2209,Tomas Kundratek,WSH,D,33,1989-12-26,Prerov,,CZE,CZE,74,201,2008,NYR,3,29,90
2210,David Ullstrom,NYI,L,33,1989-04-22,Jönköping,,SWE,SWE,74,188,2008,NYI,4,11,102
2211,Mark Olver,COL,C,35,1988-01-01,Burnaby,BC,CAN,CAN,70,170,2008,COL,5,19,140
2212,Teemu Hartikainen,EDM,C,32,1990-05-03,Kuopio,,FIN,FIN,73,214,2008,EDM,6,12,163
2213,Carter Bancks,CGY,L,33,1989-08-09,Calgary,AB,CAN,CAN,71,181,-,-,-,-,-
2214,Eric Wellwood,PHI,L,33,1990-03-06,Windsor,ON,CAN,CAN,71,180,2009,PHI,6,21,172
2215,Scott Timmins,FLA,C,33,1989-09-11,Hamilton,ON,CAN,CAN,71,191,2009,FLA,6,14,165
2216,Matthew Konan,PHI,D,31,1991-09-03,Orange,CA,USA,USA,76,186,-,-,-,-,-
2217,Joonas Rask,NSH,C,33,1990-03-24,Savonlinna,,FIN,FIN,71,168,2010,NSH,7,18,198
2218,Roman Cervenka,CGY,C,37,1985-12-10,Praha,,CZE,CZE,71,201,-,-,-,-,-
2219,Daniel Bang,NSH,L,35,1987-04-19,Stockholm,,SWE,SWE,75,208,-,-,-,-,-
2220,Harri Pesonen,N.J,C,34,1988-08-06,Muurame,,FIN,FIN,72,195,-,-,-,-,-
2221,Drew LeBlanc,CHI,C,33,1989-06-29,Duluth,MN,USA,USA,72,194,-,-,-,-,-
2222,Nicklas Lidstrom,DET,D,52,1970-04-28,Vasteras,,SWE,SWE,73,192,1989,DET,3,11,53
2223,Brian Rolston,"BOS, NYI",R,50,1973-02-21,Flint,MI,USA,USA,74,215,1991,N.J,1,11,11
2224,Steve Staios,NYI,D,49,1973-07-28,Hamilton,ON,CAN,CAN,73,200,1991,STL,2,5,27
2225,Sean O'Donnell,CHI,D,51,1971-10-13,Ottawa,ON,CAN,CAN,74,238,1991,BUF,6,13,123
2226,Chris Pronger,PHI,D,48,1974-10-10,Dryden,ON,CAN,CAN,78,188,1993,HFD,1,2,2
2227,Jason Arnott,STL,C,48,1974-10-11,Collingwood,ON,CAN,CAN,77,220,1993,EDM,1,7,7
2228,Brendan Morrison,"CGY, CHI",C,47,1975-08-15,Pitt Meadows,BC,CAN,CAN,71,176,1993,N.J,2,13,39
2229,Andrew Brunette,CHI,L,49,1973-08-24,Sudbury,ON,CAN,CAN,73,215,1993,WSH,7,18,174
2230,Petr Sykora,N.J,R,46,1976-11-19,Plzen,,CZE,CZE,72,190,1995,N.J,1,18,18
2231,Ethan Moreau,L.A,L,47,1975-09-22,Huntsville,ON,CAN,CAN,75,223,1994,CHI,1,14,14
2232,Richard Park,PIT,R,46,1976-05-27,Seoul,,KOR,USA,71,190,1994,PIT,2,24,50
2233,Tomas Holmstrom,DET,L,50,1973-01-23,Pitea,,SWE,SWE,72,200,1994,DET,10,23,257
2234,Daymond Langkow,PHX,C,46,1976-09-27,Edmonton,AB,CAN,CAN,70,181,1995,T.B,1,5,5
2235,Marco Sturm,"FLA, VAN",L,44,1978-09-08,Dingolfing,,DEU,DEU,72,196,1996,S.J,1,21,21
2236,Josh Green,EDM,C,45,1977-11-16,Camrose,AB,CAN,CAN,75,218,1996,L.A,2,4,30
2237,Trent Whitfield,BOS,C,45,1977-06-17,Alameda,SK,CAN,CAN,71,209,1996,BOS,4,20,100
2238,Matt Bradley,FLA,R,44,1978-06-13,Stittsville,ON,CAN,CAN,75,200,1996,S.J,4,22,102
2239,Samuel Pahlsson,"CBJ, VAN",C,45,1977-12-17,Ange,,SWE,SWE,72,202,1996,COL,7,14,176
2240,Pavel Kubina,"PHI, T.B",D,45,1977-04-15,Celadna,,CZE,CZE,76,258,1996,T.B,7,17,179
2241,Kristian Huselius,CBJ,L,44,1978-11-10,Osterhaninge,,SWE,SWE,74,184,1997,FLA,2,21,47
2242,John Madden,FLA,C,49,1973-05-04,Toronto,ON,CAN,CAN,71,190,-,-,-,-,-
2243,Andy Sutton,EDM,D,48,1975-03-10,Kingston,ON,CAN,CAN,78,245,-,-,-,-,-
2244,Mark Bell,ANA,C,42,1980-08-05,St. Pauls,ON,CAN,CAN,76,220,1998,CHI,1,8,8
2245,Matt Walker,PHI,D,43,1980-04-07,Beaverlodge,AB,CAN,CAN,76,215,1998,STL,3,25,83
2246,Jaroslav Spacek,"CAR, MTL",D,49,1974-02-11,Rokycany,,CZE,CZE,72,210,1998,FLA,5,3,117
2247,Trent Hunter,L.A,R,42,1980-07-05,Red Deer,AB,CAN,CAN,75,217,1998,ANA,6,5,150
2248,Trevor Gillies,NYI,L,44,1979-01-30,Cambridge,ON,CAN,CAN,75,231,-,-,-,-,-
2249,Jason Blake,ANA,L,49,1973-09-02,Moorhead,MN,USA,USA,70,190,-,-,-,-,-
2250,Tim Connolly,TOR,C,41,1981-05-07,Syracuse,NY,USA,USA,73,190,1999,NYI,1,5,5
2251,Mike Commodore,"DET, T.B",D,43,1979-11-07,Fort Saskatchewan,AB,CAN,CAN,76,227,1999,N.J,2,14,42
2252,Doug Janik,DET,D,43,1980-03-26,Agawam,MA,USA,USA,74,211,1999,BUF,2,27,55
2253,Niklas Hagman,"ANA, CGY",L,43,1979-12-05,Espoo,,FIN,FIN,70,205,1999,FLA,3,4,70
2254,Alexandre Giroux,CBJ,L,41,1981-06-16,Quebec City,QC,CAN,CAN,75,208,1999,OTT,7,27,213
2255,Jim Vandermeer,S.J,D,43,1980-02-21,Caroline,AB,CAN,CAN,73,210,-,-,-,-,-
2256,Sean Avery,NYR,L,43,1980-04-10,North York,ON,CAN,CAN,70,195,-,-,-,-,-
2257,Mathieu Darche,MTL,L,46,1976-11-26,Montreal,QC,CAN,CAN,73,215,-,-,-,-,-
2258,Krys Kolanos,CGY,C,41,1981-07-27,Calgary,AB,CAN,CAN,74,195,2000,PHX,1,19,19
2259,Jeff Taffe,MIN,L,42,1981-02-19,Hastings,MN,USA,USA,75,207,2000,STL,1,30,30
2260,Brad Winchester,S.J,L,42,1981-03-01,Madison,WI,USA,USA,77,230,2000,EDM,2,5,35
2261,Jon Disalvatore,MIN,R,42,1981-03-30,Bangor,ME,USA,USA,73,200,2000,S.J,4,8,104
2262,Jason Williams,PIT,C,42,1980-08-11,London,ON,CAN,CAN,71,192,-,-,-,-,-
2263,Jason Jaffray,WPG,L,41,1981-06-30,Olds,AB,CAN,CAN,73,195,-,-,-,-,-
2264,Warren Peters,MIN,C,40,1982-07-10,Saskatoon,SK,CAN,CAN,72,195,-,-,-,-,-
2265,Steve Montador,CHI,D,43,1979-12-21,Vancouver,BC,CAN,CAN,72,210,-,-,-,-,-
2266,Raitis Ivanans,CGY,L,44,1979-01-03,Riga,,LVA,LVA,76,231,-,-,-,-,-
2267,Jeff Woywitka,NYR,D,39,1983-09-01,Vermilion,AB,CAN,CAN,75,227,2001,PHI,1,27,27
2268,Brendan Bell,NYR,D,40,1983-03-31,Ottawa,ON,CAN,CAN,74,205,2001,TOR,3,2,65
2269,Colin Stuart,BUF,L,40,1982-07-08,Rochester,MN,USA,USA,74,205,2001,ATL,5,4,135
2270,Milan Jurcina,NYI,D,39,1983-06-07,Liptovsky Mikulas,,SVK,SVK,76,253,2001,BOS,8,14,241
2271,Mark Cullen,FLA,C,44,1978-10-28,Moorhead,MN,USA,USA,71,182,-,-,-,-,-
2272,DJ King,WSH,L,38,1984-06-27,Meadow Lake,SK,CAN,CAN,75,231,2002,STL,6,24,190
2273,Erik Christensen,"MIN, NYR",C,39,1983-12-17,Edmonton,AB,CAN,CAN,73,200,2002,PIT,3,6,69
2274,Andre Deveaux,NYR,C,39,1984-02-23,Freeport,,BHS,BHS,75,239,2002,MTL,6,16,182
2275,Chris Campoli,MTL,D,38,1984-07-09,Mississauga,ON,CAN,CAN,72,200,2004,NYI,7,34,227
2276,Jed Ortmeyer,MIN,R,44,1978-09-03,Omaha,NE,USA,USA,72,200,-,-,-,-,-
2277,Andrei Kostitsyn,"MTL, NSH",L,38,1985-02-03,Novopolotsk,,BLR,BLR,72,214,2003,MTL,1,10,10
2278,Marc-Antoine Pouliot,PHX,C,37,1985-05-22,,QC,CAN,CAN,74,203,2003,EDM,1,22,22
2279,Anthony Stewart,CAR,R,38,1985-01-05,LaSalle,QC,CAN,CAN,75,230,2003,FLA,1,25,25
2280,Josh Hennessy,BOS,C,38,1985-02-07,Brockton,MA,USA,USA,72,200,2003,S.J,2,13,43
2281,Patrick O'Sullivan,PHX,C,38,1985-02-01,Toronto,ON,CAN,USA,71,189,2003,MIN,2,26,56
2282,Jean-Francois Jacques,ANA,L,37,1985-04-29,Montreal,QC,CAN,CAN,75,231,2003,EDM,2,38,68
2283,Alexandre Picard,PIT,D,37,1985-07-05,Gatineau,QC,CAN,CAN,75,215,2003,PHI,3,17,85
2284,Zack Stortini,NSH,R,37,1985-09-11,Elliot Lake,ON,CAN,CAN,74,219,2003,EDM,3,26,94
2285,Philippe Dupuis,TOR,C,37,1985-04-24,Laval,QC,CAN,CAN,72,196,2003,CBJ,4,3,104
2286,Byron Bitz,VAN,R,38,1984-07-21,Saskatoon,SK,CAN,CAN,77,215,2003,BOS,4,6,107
2287,Guillaume Desbiens,CGY,R,37,1985-04-20,Alma,QC,CAN,CAN,74,210,2003,ATL,4,15,116
2288,Brett Sterling,STL,L,38,1984-04-24,Los Angeles,CA,USA,USA,67,175,2003,ATL,5,9,145
2289,Mark Flood,WPG,D,38,1984-09-29,Charlottetown,PE,CAN,CAN,73,195,2003,MTL,6,21,188
2290,Andrew Joudrey,CBJ,C,38,1984-07-15,Halifax,NS,CAN,CAN,70,185,2003,WSH,8,20,249
2291,Randy Jones,WPG,D,41,1981-07-23,Quispamsis,NB,CAN,CAN,74,210,-,-,-,-,-
2292,Darryl Boyce,"CBJ, TOR",C,38,1984-07-07,Summerside,PE,CAN,CAN,72,200,-,-,-,-,-
2293,Bryan Rodney,EDM,D,38,1984-04-22,London,ON,CAN,CAN,72,195,-,-,-,-,-
2294,Brett Lebda,CBJ,D,41,1982-01-15,Buffalo Grove,IL,USA,USA,69,195,-,-,-,-,-
2295,Petteri Nokelainen,"MTL, PHX",C,37,1986-01-16,Imatra,,FIN,FIN,73,201,2004,NYI,1,16,16
2296,Dane Byers,CBJ,L,37,1986-02-21,Nipawin,SK,CAN,CAN,75,204,2004,NYR,2,18,48
2297,Victor Oreskovich,VAN,R,36,1986-08-15,Whitby,ON,CAN,CAN,75,215,2004,COL,2,25,55
2298,Sami Lepisto,CHI,D,38,1984-10-17,Espoo,,FIN,FIN,73,193,2004,WSH,3,1,66
2299,Steven Zalewski,N.J,C,36,1986-08-20,Utica,NY,USA,USA,72,195,2004,S.J,5,24,153
2300,Scott Parse,L.A,L,38,1984-09-05,Portage,MI,USA,USA,71,189,2004,L.A,6,11,174
2301,Mark Mancari,VAN,R,37,1985-07-11,London,ON,CAN,CAN,76,208,2004,BUF,7,14,207
2302,Kyle Wilson,NSH,C,38,1984-12-15,Oakville,ON,CAN,CAN,73,200,2004,MIN,9,14,272
2303,Ryan Shannon,T.B,R,40,1983-03-02,Darien,CT,USA,USA,69,175,-,-,-,-,-
2304,Mattias Ritola,T.B,C,36,1987-03-14,Borlange,,SWE,SWE,72,192,2005,DET,4,12,103
2305,Ryan O'Marra,"ANA, EDM",C,35,1987-06-09,Tokyo,,JPN,CAN,74,220,2005,NYI,1,15,15
2306,Kenndal McArdle,WPG,L,36,1987-01-04,Toronto,ON,CAN,CAN,71,190,2005,FLA,1,20,20
2307,Niclas Bergfors,NSH,R,36,1987-03-07,Sodertalje,,SWE,SWE,70,194,2005,N.J,1,23,23
2308,Michael Sauer,NYR,D,35,1987-08-07,St. Cloud,MN,USA,USA,75,213,2005,NYR,2,10,40
2309,Evan Brophey,COL,C,36,1986-12-03,Kitchener,ON,CAN,CAN,74,199,2005,CHI,3,7,68
2310,Teemu Laakso,NSH,D,35,1987-08-27,Tuusula,,FIN,FIN,73,215,2005,NSH,3,17,78
2311,Matt Watkins,PHX,R,36,1986-11-22,Aylesbury,SK,CAN,CAN,70,181,2005,DAL,5,35,160
2312,Kris Fredheim,MIN,D,36,1987-02-23,Campbell River,BC,CAN,CAN,74,170,2005,VAN,6,23,185
2313,Ryan Russell,CBJ,L,35,1987-05-02,Caroline,AB,CAN,CAN,70,178,2005,NYR,7,17,211
2314,Chad Rau,MIN,C,36,1987-01-18,Eden Prairie,MN,USA,USA,71,198,2005,TOR,7,34,228
2315,Mike Duco,VAN,R,35,1987-07-08,Toronto,ON,CAN,CAN,70,200,-,-,-,-,-
2316,Brett Festerling,WPG,D,37,1986-03-03,Prince George,BC,CAN,CAN,73,210,-,-,-,-,-
2317,Clay Wilson,CGY,D,40,1983-04-05,Sturgeon Lake,MN,USA,USA,72,195,-,-,-,-,-
2318,Rod Pelley,"ANA, N.J",C,38,1984-09-01,Kitimat,BC,CAN,CAN,72,205,-,-,-,-,-
2319,Bill Thomas,FLA,R,39,1983-06-20,Pittsburgh,PA,USA,USA,73,185,-,-,-,-,-
2320,Tim Stapleton,WPG,C,40,1982-07-19,Forest Park,IL,USA,USA,69,180,-,-,-,-,-
2321,Jon Matsumoto,FLA,C,36,1986-10-13,Ottawa,ON,CAN,CAN,72,185,2006,PHI,3,16,79
2322,Rhett Rakhshani,NYI,R,35,1988-03-06,Orange,CA,USA,USA,70,182,2006,NYI,4,7,100
2323,Arturs Kulda,WPG,D,34,1988-07-25,Riga,,LVA,LVA,74,215,2006,ATL,7,17,200
2324,Ben Maxwell,"ANA, WPG",C,35,1988-03-30,North Vancouver,BC,CAN,CAN,73,195,2006,MTL,2,19,49
2325,Ty Wishart,NYI,D,34,1988-05-19,Belleville,ON,CAN,CAN,76,225,2006,S.J,1,16,16
2326,David McIntyre,MIN,C,36,1987-02-04,Oakville,ON,CAN,CAN,72,190,2006,DAL,5,15,138
2327,Carl Sneep,PIT,D,35,1987-11-05,St. Louis Park,MN,USA,USA,76,210,2006,PIT,2,2,32
2328,Vladimir Zharkov,N.J,R,35,1988-01-10,Elektrostal,,RUS,RUS,73,205,2006,N.J,3,14,77
2329,Blake Geoffrion,"MTL, NSH",C,35,1988-02-03,Plantation,FL,USA,USA,73,190,2006,NSH,2,26,56
2330,Paul Szczechura,BUF,C,37,1985-11-30,Brantford,ON,CAN,CAN,70,186,-,-,-,-,-
2331,Nick Palmieri,"MIN, N.J",R,33,1989-07-12,Utica,NY,USA,USA,75,220,2007,N.J,3,18,79
2332,Cade Fairchild,STL,D,34,1989-01-15,Duluth,MN,USA,USA,71,190,2007,STL,4,5,96
2333,Cody Almond,MIN,C,33,1989-07-24,Calgary,AB,CAN,CAN,74,199,2007,MIN,5,19,140
2334,Zach Hamill,BOS,C,34,1988-09-23,Vancouver,BC,CAN,CAN,71,180,2007,BOS,1,8,8
2335,Alex Plante,EDM,D,33,1989-05-09,Brandon,MB,CAN,CAN,76,230,2007,EDM,1,15,15
2336,Brett MacLean,WPG,L,34,1988-12-24,London,ON,CAN,CAN,74,201,2007,PHX,2,2,32
2337,Milan Kytnar,EDM,C,33,1989-05-19,Topolcany,,SVK,SVK,72,190,2007,EDM,5,6,127
2338,Maxime Macenauer,ANA,C,34,1989-01-04,Laval,QC,CAN,CAN,71,188,2007,ANA,3,2,63
2339,Ryan Thang,NSH,L,35,1987-05-11,Chicago,IL,USA,USA,72,194,2007,NSH,3,20,81
2340,Spencer Machacek,WPG,R,34,1988-10-14,Lethbridge,AB,CAN,CAN,73,200,2007,ATL,3,6,67
2341,Evgeny Dadonov,FLA,L,34,1989-03-12,Chelyabinsk,,RUS,RUS,71,189,2007,FLA,3,10,71
2342,Michal Repik,FLA,R,34,1988-12-31,Vlasim,,CZE,CZE,70,188,2007,FLA,2,10,40
2343,Kevin Marshall,PHI,D,34,1989-03-10,Boucherville,QC,CAN,CAN,73,191,2007,PHI,2,11,41
2344,Maksim Mayorov,CBJ,L,34,1989-03-26,Leninogorsk,,RUS,RUS,74,198,2007,CBJ,4,3,94
2345,Jerome Samson,CAR,R,35,1987-09-04,Greenfield Park,QC,CAN,CAN,72,195,-,-,-,-,-
2346,Joel Rechlicz,WSH,R,35,1987-06-14,Brookfield,WI,USA,USA,76,220,-,-,-,-,-
2347,Derek Whitmore,BUF,L,38,1984-12-17,Rochester,NY,USA,USA,70,190,-,-,-,-,-
2348,Fabian Brunnstrom,DET,L,38,1985-02-06,Jonstorp,,SWE,SWE,73,206,-,-,-,-,-
2349,Nikita Filatov,OTT,L,32,1990-05-25,Moscow,,RUS,RUS,72,190,2008,CBJ,1,6,6
2350,Colten Teubert,EDM,D,33,1990-03-08,White Rock,BC,CAN,CAN,76,195,2008,L.A,1,13,13
2351,Tyler Cuma,MIN,D,33,1990-01-19,Toronto,ON,CAN,CAN,73,194,2008,MIN,1,23,23
2352,Greg Nemisz,CGY,R,32,1990-06-05,Courtice,ON,CAN,CAN,75,197,2008,CGY,1,25,25
2353,Max Sauve,BOS,C,33,1990-01-30,Tours,,FRA,CAN,72,185,2008,BOS,2,17,47
2354,Marc-Andre Bourdon,PHI,D,33,1989-09-17,St-Hyacinthe,QC,CAN,CAN,72,206,2008,PHI,3,6,67
2355,Evgeny Grachev,STL,C,33,1990-02-21,Khabarovsk,,RUS,RUS,76,225,2008,NYR,3,14,75
2356,Andre Petersson,OTT,R,32,1990-09-11,Olofstrom,,SWE,SWE,69,175,2008,OTT,4,18,109
2357,Philippe Cornet,EDM,L,33,1990-03-28,Val-Senneville,QC,CAN,CAN,72,196,2008,EDM,5,12,133
2358,Tomas Kubalik,CBJ,R,32,1990-05-01,Plzen,,CZE,CZE,74,212,2008,CBJ,5,14,135
2359,Travis Turnbull,BUF,C,36,1986-07-07,St. Louis,MO,USA,USA,72,193,-,-,-,-,-
2360,Evan Oberg,T.B,D,35,1988-02-16,Forestburg,AB,CAN,CAN,72,191,-,-,-,-,-
2361,Scott Glennie,DAL,R,32,1991-02-22,Oakville,ON,CAN,CAN,73,200,2009,DAL,1,8,8
2362,Kristopher Foucault,MIN,L,32,1990-12-12,Calgary,AB,CAN,CAN,73,188,2009,MIN,4,12,103
2363,Andreas Engqvist,MTL,C,35,1987-12-23,Stockholm,,SWE,SWE,76,199,-,-,-,-,-
2364,Ben Holmstrom,PHI,C,36,1987-04-09,Colorado Springs,CO,USA,USA,73,203,-,-,-,-,-
2365,Jarod Palmer,MIN,C,37,1986-02-10,Fridley,MN,USA,USA,72,200,-,-,-,-,-
2366,Carter Camper,BOS,C,34,1988-07-06,Cleveland,OH,USA,USA,69,188,-,-,-,-,-
2367,Chay Genoway,MIN,D,36,1986-12-20,Swan River,MB,CAN,CAN,69,177,-,-,-,-,-
2368,Mike Connolly,COL,L,33,1989-07-03,Calgary,AB,CAN,CAN,69,180,-,-,-,-,-
2369,Kris Draper,DET,C,51,1971-05-24,Toronto,ON,CAN,CAN,70,188,1989,WIN,3,20,62
2370,Mike Modano,DET,C,52,1970-06-07,Livonia,MI,USA,USA,75,212,1988,MNS,1,1,1
2371,Mark Recchi,BOS,R,55,1968-02-01,Kamloops,BC,CAN,CAN,70,195,1988,PIT,4,4,67
2372,Craig Conroy,CGY,C,51,1971-09-04,Potsdam,NY,USA,USA,74,193,1990,MTL,6,18,123
2373,Adam Foote,COL,D,51,1971-07-10,Toronto,ON,CAN,CAN,74,220,1989,QUE,2,1,22
2374,Doug Weight,NYI,C,52,1971-01-21,Detroit,MI,USA,USA,71,202,1990,NYR,2,13,34
2375,Peter Forsberg,COL,C,49,1973-07-20,Ornskoldsvik,,SWE,SWE,72,205,1991,PHI,1,6,6
2376,Jassen Cullimore,CHI,D,50,1972-12-04,Simcoe,ON,CAN,CAN,77,235,1991,VAN,2,7,29
2377,Cory Stillman,"CAR, FLA",L,49,1973-12-20,Peterborough,ON,CAN,CAN,72,193,1992,CGY,1,6,6
2378,Craig Rivet,"BUF, CBJ",D,48,1974-09-13,North Bay,ON,CAN,CAN,74,207,1992,MTL,3,20,68
2379,Rob Niedermayer,BUF,C,48,1974-12-28,Cassiar,BC,CAN,CAN,74,203,1993,FLA,1,5,5
2380,Bryan McCabe,"FLA, NYR",D,47,1975-06-08,St. Catharines,ON,CAN,CAN,74,223,1993,NYI,2,14,40
2381,Todd Marchant,ANA,C,49,1973-08-12,Buffalo,NY,USA,USA,70,180,1993,NYR,7,8,164
2382,Mike Grier,BUF,R,48,1975-01-05,Detroit,MI,USA,USA,73,224,1993,STL,9,11,219
2383,Wade Belak,NSH,R,46,1976-07-03,Saskatoon,SK,CAN,CAN,77,222,1994,QUE,1,12,12
2384,Mattias Ohlund,T.B,D,46,1976-09-09,Pitea,,SWE,SWE,76,188,1994,VAN,1,13,13
2385,Ryan Johnson,CHI,C,46,1976-06-14,Thunder Bay,ON,CAN,CAN,73,199,1994,FLA,2,10,36
2386,Dave Scatchard,STL,C,47,1976-02-20,Hinton,AB,CAN,CAN,75,220,1994,VAN,2,16,42
2387,Jason Strudwick,EDM,D,47,1975-07-17,Edmonton,AB,CAN,CAN,76,226,1994,NYI,3,11,63
2388,Freddy Modin,"ATL, CGY",L,48,1974-10-08,Sundsvall,,SWE,SWE,76,220,1994,TOR,3,12,64
2389,Chris Drury,NYR,C,46,1976-08-20,Trumbull,CT,USA,USA,70,191,1994,QUE,3,20,72
2390,Chris Clark,CBJ,R,47,1976-03-08,South Windsor,CT,USA,USA,72,191,1994,CGY,3,25,77
2391,Brad Lukowich,DAL,D,46,1976-08-12,Cranbrook,BC,CAN,CAN,73,191,1994,NYI,4,12,90
2392,Shane Hnidy,BOS,D,47,1975-11-08,Neepawa,MB,CAN,CAN,74,204,1994,BUF,7,17,173
2393,Peter Schaefer,VAN,L,45,1977-07-12,Regina,SK,CAN,CAN,73,200,1995,VAN,3,14,66
2394,Marc Savard,BOS,C,45,1977-07-17,Ottawa,ON,CAN,CAN,70,188,1995,NYR,4,13,91
2395,Brent Sopel,"ATL, MTL",D,46,1977-01-07,Calgary,AB,CAN,CAN,74,205,1995,VAN,6,14,144
2396,J-P Dumont,NSH,R,45,1978-04-01,Montreal,QC,CAN,CAN,73,205,1996,NYI,1,3,3
2397,Ruslan Salei,DET,D,48,1974-11-02,Minsk,,BLR,BLR,73,212,1996,ANA,1,9,9
2398,Jon Sim,NYI,L,45,1977-09-29,New glasgow,NS,CAN,CAN,70,189,1996,DAL,3,18,70
2399,Mark Parrish,BUF,R,46,1977-02-02,Bloomington,MN,USA,USA,71,199,1996,COL,3,27,79
2400,Brian Willsie,WSH,R,45,1978-03-16,Belmont,ON,CAN,CAN,73,202,1996,COL,6,11,146
2401,Fernando Pisani,CHI,R,46,1976-12-27,Edmonton,AB,CAN,CAN,73,205,1996,EDM,8,6,195
2402,Sergei Samsonov,"CAR, FLA",L,44,1978-10-27,Moscow,,RUS,RUS,68,188,1997,BOS,1,8,8
2403,Paul Mara,"ANA, MTL",D,43,1979-09-07,Ridgewood,NJ,USA,USA,76,211,1997,T.B,1,7,7
2404,Nick Boynton,"CHI, PHI",D,44,1979-01-14,Nobleton,ON,CAN,CAN,73,218,1999,BOS,1,21,21
2405,Francis Lessard,OTT,R,43,1979-05-30,Montreal,QC,CAN,CAN,74,235,1997,CAR,3,27,80
2406,Adam Mair,N.J,C,44,1979-02-15,Hamilton,ON,CAN,CAN,73,208,1997,TOR,4,4,84
2407,Todd White,NYR,C,47,1975-05-21,Kanata,ON,CAN,CAN,70,198,-,-,-,-,-
2408,Blair Betts,PHI,C,43,1980-02-16,Edmonton,AB,CAN,CAN,75,210,1998,CGY,2,6,33
2409,Jarkko Ruutu,"ANA, OTT",L,47,1975-08-23,Helsinki,,FIN,FIN,73,204,1998,VAN,3,10,68
2410,Jay Leach,N.J,D,43,1979-09-02,Syracuse,NY,USA,USA,77,220,1998,PHX,5,1,115
2411,Ales Kotalik,CGY,R,44,1978-12-23,Jindrichuv Hradec,,CZE,CZE,73,225,1998,BUF,6,19,164
2412,Karlis Skrastins,DAL,D,48,1974-07-09,Riga,,LVA,LVA,74,208,1998,NSH,9,2,230
2413,Brian Rafalski,DET,D,49,1973-09-28,Dearborn,MI,USA,USA,70,194,-,-,-,-,-
2414,Jonas Andersson,VAN,R,42,1981-02-24,Lidingo,,SWE,SWE,75,204,1999,NSH,2,5,33
2415,Andrew Hutchinson,PIT,D,43,1980-03-24,Evanston,IL,USA,USA,74,195,1999,NSH,2,26,54
2416,Michael Zigomanis,TOR,C,42,1981-01-17,Toronto,ON,CAN,CAN,72,200,2001,CAR,2,16,46
2417,Mike Comrie,PIT,C,42,1980-09-11,Edmonton,AB,CAN,CAN,70,185,1999,EDM,3,25,91
2418,Eric Godard,PIT,R,43,1980-03-07,Vernon,BC,CAN,CAN,76,222,-,-,-,-,-
2419,Steve Reinprecht,FLA,C,46,1976-05-07,Edmonton,AB,CAN,CAN,72,188,-,-,-,-,-
2420,Alex Frolov,NYR,L,40,1982-06-19,Moscow,,RUS,RUS,74,210,2000,L.A,1,20,20
2421,David Hale,OTT,D,41,1981-06-18,Colorado Springs,CO,USA,USA,73,222,2000,N.J,1,22,22
2422,Brian Sutherby,DAL,C,41,1982-03-01,Edmonton,AB,CAN,CAN,74,208,2000,WSH,1,26,26
2423,Niclas Wallin,S.J,D,48,1975-02-20,Boden,,SWE,SWE,75,220,2000,CAR,4,1,97
2424,Brian Fahey,WSH,D,42,1981-03-02,Glenview,IL,USA,USA,73,216,2000,COL,4,23,119
2425,David Koci,COL,L,41,1981-05-12,Prague,,CZE,CZE,78,238,2000,PIT,5,16,146
2426,Tyler Sloan,WSH,D,42,1981-03-15,Calgary,AB,CAN,CAN,76,214,-,-,-,-,-
2427,Fredrik Sjostrom,TOR,L,39,1983-05-06,Färgelanda,,SWE,SWE,73,218,2001,PHX,1,11,11
2428,Shaone Morrisonn,BUF,D,40,1982-12-23,Vancouver,BC,CAN,CAN,76,210,2001,BOS,1,19,19
2429,Noah Welch,ATL,D,40,1982-08-26,Brighton,MA,USA,USA,76,215,2001,PIT,2,24,54
2430,Richard Petiot,EDM,D,40,1982-08-20,Daysland,AB,CAN,CAN,75,215,2001,L.A,4,20,116
2431,Joel Perrault,VAN,C,40,1983-04-06,Montreal,QC,CAN,CAN,74,212,2001,ANA,5,6,137
2432,Derek Boogaard,NYR,L,40,1982-06-23,Saskatoon,SK,CAN,CAN,79,265,2001,MIN,7,6,202
